seed,ks,mu,yield,colony,category,biggest_loser,expected,rv,cph
16321024,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.020525,1.3841e-06
16321024,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.021733,4.5659e-07
16321024,3.5e-05,0.00028,0.61,8,Languishing,True,0.111,0.014499,0.3306
16321024,3.5e-05,0.00028,0.61,9,Thriving,False,0.111,0.12432,0.0
6502,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.023102,1.903e-05
6502,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.016622,9.3796e-06
6502,3.5e-05,0.00028,0.61,3,Thriving,False,0.111,0.72837,359.71
6502,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.017933,2.0845e-05
6502,3.5e-05,0.00028,0.61,5,Languishing,True,0.111,0.013615,3.5832e-06
6502,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.029537,1.3431e-05
6502,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.019267,0.071441
6502,3.5e-05,0.00028,0.61,8,Thriving,False,0.111,0.12818,1.2953e-05
6502,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.023372,0.0
28661,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.014852,4.0135e-06
28661,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.023141,4.4027e-05
28661,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.019458,3.4761e-05
28661,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.051487,0.00057689
28661,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.063161,0.0033261
28661,3.5e-05,0.00028,0.61,6,Languishing,True,0.111,0.014282,6.2332e-06
28661,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.018801,6.6977e-06
28661,3.5e-05,0.00028,0.61,8,Surviving,False,0.111,0.016341,358.4
28661,3.5e-05,0.00028,0.61,9,Thriving,False,0.111,0.77848,0.0
29131,3.5e-05,0.00028,0.61,1,Thriving,False,0.111,0.77931,356.01
29131,3.5e-05,0.00028,0.61,2,Languishing,True,0.111,0.014357,2.2391e-06
29131,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.032743,0.00012355
29131,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.053962,0.0017437
29131,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.031687,0.00066455
29131,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.020367,7.0295e-06
29131,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.017763,2.5276e-05
29131,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.016336,0.00033405
29131,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.033472,0.0
27071,3.5e-05,0.00028,0.61,1,Thriving,False,0.111,0.76858,375.38
27071,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.049101,0.00065162
27071,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.018978,1.3246e-05
27071,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.020607,1.9715e-05
27071,3.5e-05,0.00028,0.61,5,Languishing,True,0.111,0.016363,1.7079e-05
27071,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.047267,0.00010987
27071,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.026868,0.00014687
27071,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.029395,7.8391e-05
27071,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.022842,0.0
27628,3.5e-05,0.00028,0.61,1,Thriving,False,0.111,0.73815,376.33
27628,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.022431,8.1037e-05
27628,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.028856,0.00018529
27628,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.034164,0.00033963
27628,3.5e-05,0.00028,0.61,5,Languishing,True,0.111,0.019436,6.9764e-05
27628,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.038309,0.0024472
27628,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.046595,0.00057888
27628,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.032383,0.0014538
27628,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.039676,0.0
28534,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.018603,4.603e-05
28534,3.5e-05,0.00028,0.61,2,Languishing,True,0.111,0.015147,1.0732e-05
28534,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.023208,4.7014e-05
28534,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.024393,9.9032e-05
28534,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.062419,0.0031331
28534,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.018541,9.363e-05
28534,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.023881,1.7601e-05
28534,3.5e-05,0.00028,0.61,8,Surviving,False,0.111,0.017355,374.18
28534,3.5e-05,0.00028,0.61,9,Thriving,False,0.111,0.79645,0.0
27415,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.027995,0.00018351
27415,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.01421,1.9855e-05
27415,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.030641,0.00089653
27415,3.5e-05,0.00028,0.61,4,Thriving,False,0.111,0.80789,370.11
27415,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.016991,9.2367e-06
27415,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.036635,1.8759e-05
27415,3.5e-05,0.00028,0.61,7,Languishing,True,0.111,0.013301,0.00010976
27415,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.023791,0.00051221
27415,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.028544,0.0
27004,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.025566,6.1854e-05
27004,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.039911,0.0012462
27004,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.020452,3.3103e-05
27004,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.043087,0.0006712
27004,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.02425,0.0001938
27004,3.5e-05,0.00028,0.61,6,Surviving,False,0.111,0.030293,357.95
27004,3.5e-05,0.00028,0.61,7,Thriving,False,0.111,0.73986,3.2114e-06
27004,3.5e-05,0.00028,0.61,8,Languishing,True,0.111,0.016763,0.0019885
27004,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.059815,0.0
28230,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.01548,1.7191e-05
28230,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.02525,0.00022337
28230,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.015884,3.2898e-05
28230,3.5e-05,0.00028,0.61,4,Thriving,False,0.111,0.81367,376.76
28230,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.017311,3.5741e-05
28230,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.017127,0.0011684
28230,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.039216,3.1555e-06
28230,3.5e-05,0.00028,0.61,8,Languishing,True,0.111,0.011589,0.00077122
28230,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.044472,0.0
29152,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.014957,7.1205e-06
29152,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.047927,0.00076669
29152,3.5e-05,0.00028,0.61,3,Thriving,False,0.111,0.63656,352.55
29152,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.019184,1.3006e-05
29152,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.05171,0.0049817
29152,3.5e-05,0.00028,0.61,6,Languishing,True,0.111,0.011788,1.0007e-05
29152,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.013694,2.6422e-05
29152,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.019832,0.23723
29152,3.5e-05,0.00028,0.61,9,Thriving,False,0.111,0.18434,0.0
2161,3.5e-05,0.00028,0.61,1,Thriving,False,0.111,0.6859,360.06
2161,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.065258,0.0026427
2161,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.024812,1.256e-05
2161,3.5e-05,0.00028,0.61,4,Languishing,True,0.111,0.014188,5.9296e-06
2161,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.017141,4.1525e-06
2161,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.021012,2.5626e-05
2161,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.021444,0.43332
2161,3.5e-05,0.00028,0.61,8,Thriving,False,0.111,0.12744,6.1474e-05
2161,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.022808,0.0
26364,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.031202,0.00013962
26364,3.5e-05,0.00028,0.61,2,Languishing,True,0.111,0.013184,2.9281e-06
26364,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.033354,8.9301e-05
26364,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.09002,0.028529
26364,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.025367,4.7283e-05
26364,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.028464,2.5025e-06
26364,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.014936,7.6175e-05
26364,3.5e-05,0.00028,0.61,8,Surviving,False,0.111,0.029644,371.76
26364,3.5e-05,0.00028,0.61,9,Thriving,False,0.111,0.73383,0.0
42,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.020065,7.0198e-05
42,3.5e-05,0.00028,0.61,2,Thriving,False,0.111,0.7702,370.73
42,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.01731,3.8757e-05
42,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.023079,0.00017267
42,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.014674,2.7179e-06
42,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.018745,4.3042e-05
42,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.01507,0.011938
42,3.5e-05,0.00028,0.61,8,Thriving,False,0.111,0.10666,3.317e-05
42,3.5e-05,0.00028,0.61,9,Languishing,True,0.111,0.014195,0.0
27356,3.5e-05,0.00028,0.61,1,Languishing,True,0.111,0.0131,3.587e-06
27356,3.5e-05,0.00028,0.61,2,Thriving,False,0.111,0.79944,373.14
27356,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.026266,0.00011009
27356,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.024059,5.6025e-05
27356,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.015118,9.2484e-06
27356,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.016556,0.0016437
27356,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.05528,6.1844e-05
27356,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.028365,7.1343e-05
27356,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.021818,0.0
27783,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.020904,1.7214e-05
27783,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.089668,0.021345
27783,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.017836,7.9755e-06
27783,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.029234,0.00015787
27783,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.015877,6.4587e-06
27783,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.03232,0.0010256
27783,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.062849,7.0603e-07
27783,3.5e-05,0.00028,0.61,8,Surviving,True,0.111,0.01112,366.32
27783,3.5e-05,0.00028,0.61,9,Thriving,False,0.111,0.72019,0.0
28247,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.022962,1.645e-05
28247,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.018092,1.1707e-05
28247,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.034787,0.00022889
28247,3.5e-05,0.00028,0.61,4,Thriving,False,0.111,0.71686,355.2
28247,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.020871,1.194e-05
28247,3.5e-05,0.00028,0.61,6,Languishing,True,0.111,0.012666,6.9612e-06
28247,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.016122,0.097427
28247,3.5e-05,0.00028,0.61,8,Thriving,False,0.111,0.13575,2.6711e-05
28247,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.021897,0.0
28866,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.018283,8.1635e-05
28866,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.01315,1.3526e-05
28866,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.013028,1.8514e-05
28866,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.014214,3.9629e-05
28866,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.019682,8.99e-05
28866,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.037385,7.1733e-05
28866,3.5e-05,0.00028,0.61,7,Surviving,False,0.111,0.0213,385.61
28866,3.5e-05,0.00028,0.61,8,Thriving,False,0.111,0.85169,5.1609e-06
28866,3.5e-05,0.00028,0.61,9,Languishing,True,0.111,0.011266,0.0
27500,3.5e-05,0.00028,0.61,1,Thriving,False,0.111,0.78748,365.3
27500,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.021982,1.549e-05
27500,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.027339,7.7905e-05
27500,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.028782,6.0659e-05
27500,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.029796,0.0001541
27500,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.016667,1.3265e-06
27500,3.5e-05,0.00028,0.61,7,Languishing,True,0.111,0.014309,0.00026167
27500,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.03332,0.00052044
27500,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.040329,0.0
31961,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.022636,4.3156e-05
31961,3.5e-05,0.00028,0.61,2,Thriving,False,0.111,0.15592,0.31018
31961,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.026868,5.9014e-05
31961,3.5e-05,0.00028,0.61,4,Thriving,False,0.111,0.64367,359.17
31961,3.5e-05,0.00028,0.61,5,Languishing,True,0.111,0.01469,4.3101e-07
31961,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.036147,8.4243e-06
31961,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.01609,0.0034955
31961,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.067448,1.3503e-05
31961,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.016537,0.0
28317,3.5e-05,0.00028,0.61,1,Languishing,True,0.111,0.013143,3.1388e-06
28317,3.5e-05,0.00028,0.61,2,Thriving,False,0.111,0.18298,0.27412
28317,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.026841,6.8771e-05
28317,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.018702,8.9557e-06
28317,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.018766,7.2448e-06
28317,3.5e-05,0.00028,0.61,6,Surviving,False,0.111,0.0298,358.88
28317,3.5e-05,0.00028,0.61,7,Thriving,False,0.111,0.66814,1.4941e-05
28317,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.02014,1.1134e-05
28317,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.021493,0.0
27922,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.023339,7.0362e-05
27922,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.018631,2.2045e-05
27922,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.021175,2.4701e-05
27922,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.020786,3.6759e-05
27922,3.5e-05,0.00028,0.61,5,Languishing,True,0.111,0.013866,6.414e-06
27922,3.5e-05,0.00028,0.61,6,Thriving,False,0.111,0.81233,1.9968e-05
27922,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.016399,0.0018195
27922,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.058942,6.7088e-06
27922,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.014531,0.0
28105,3.5e-05,0.00028,0.61,1,Languishing,True,0.111,0.010475,6.8168e-07
28105,3.5e-05,0.00028,0.61,2,Thriving,False,0.111,0.67068,339.37
28105,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.025612,3.11e-05
28105,3.5e-05,0.00028,0.61,4,Thriving,False,0.111,0.18322,0.16539
28105,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.012087,5.4931e-07
28105,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.013955,1.2244e-05
28105,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.021103,0.00020093
28105,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.036556,0.00014786
28105,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.026317,0.0
24925,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.067979,0.003579
24925,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.024573,6.511e-05
24925,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.014591,6.1905e-06
24925,3.5e-05,0.00028,0.61,4,Languishing,True,0.111,0.011447,1.5422e-06
24925,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.027681,0.00010899
24925,3.5e-05,0.00028,0.61,6,Thriving,False,0.111,0.77419,0.00060361
24925,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.039288,9.6712e-05
24925,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.023189,3.6099e-05
24925,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.017059,0.0
28246,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.022281,5.6353e-06
28246,3.5e-05,0.00028,0.61,2,Thriving,False,0.111,0.1931,0.9005
28246,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.021518,7.8132e-06
28246,3.5e-05,0.00028,0.61,4,Thriving,False,0.111,0.66187,346.73
28246,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.026099,1.2157e-05
28246,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.017279,7.3676e-06
28246,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.021948,6.3194e-06
28246,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.021022,3.7461e-06
28246,3.5e-05,0.00028,0.61,9,Languishing,True,0.111,0.014883,0.0
27376,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.017159,2.1423e-05
27376,3.5e-05,0.00028,0.61,2,Languishing,True,0.111,0.016286,3.7594e-05
27376,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.023135,8.8706e-05
27376,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.018812,2.5332e-05
27376,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.021048,5.6901e-05
27376,3.5e-05,0.00028,0.61,6,Surviving,False,0.111,0.055409,378.54
27376,3.5e-05,0.00028,0.61,7,Thriving,False,0.111,0.80014,2.7799e-05
27376,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.016952,0.00020727
27376,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.031058,0.0
180924609,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.019453,6.6553e-06
180924609,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.048316,0.0010409
180924609,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.022231,9.7844e-06
180924609,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.022596,6.8383e-06
180924609,3.5e-05,0.00028,0.61,5,Languishing,True,0.111,0.018212,3.7075e-06
180924609,3.5e-05,0.00028,0.61,6,Thriving,False,0.111,0.5732,4.4988
180924609,3.5e-05,0.00028,0.61,7,Thriving,False,0.111,0.22893,0.00013928
180924609,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.039117,2.7876e-05
180924609,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.027945,0.0
27688,3.5e-05,0.00028,0.61,1,Thriving,False,0.111,0.21395,0.57994
27688,3.5e-05,0.00028,0.61,2,Languishing,True,0.111,0.011987,2.6555e-07
27688,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.01419,3.5545e-07
27688,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.017609,1.9961e-06
27688,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.014832,5.9012e-07
27688,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.028944,7.0098e-07
27688,3.5e-05,0.00028,0.61,7,Surviving,False,0.111,0.012998,354.98
27688,3.5e-05,0.00028,0.61,8,Thriving,False,0.111,0.66463,3.9195e-06
27688,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.020855,0.0
26694,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.031418,0.00016321
26694,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.031154,0.00017172
26694,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.032748,0.00046682
26694,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.039361,0.00043712
26694,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.01314,6.861e-06
26694,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.014743,1.9898e-06
26694,3.5e-05,0.00028,0.61,7,Surviving,True,0.111,0.011548,365.77
26694,3.5e-05,0.00028,0.61,8,Thriving,False,0.111,0.79692,6.0007e-05
26694,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.028968,0.0
28054,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.020364,1.8804e-05
28054,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.01716,3.9729e-05
28054,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.03075,0.00010046
28054,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.055549,0.0022708
28054,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.040993,0.0005906
28054,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.025591,0.00043002
28054,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.035015,3.2926e-06
28054,3.5e-05,0.00028,0.61,8,Surviving,True,0.111,0.011287,363.05
28054,3.5e-05,0.00028,0.61,9,Thriving,False,0.111,0.76329,0.0
29579,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.02501,9.202e-05
29579,3.5e-05,0.00028,0.61,2,Thriving,False,0.111,0.75845,372.07
29579,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.042866,0.0017437
29579,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.030932,0.00039411
29579,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.021822,3.0985e-05
29579,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.036384,0.0010716
29579,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.039412,0.00020474
29579,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.026217,7.3759e-05
29579,3.5e-05,0.00028,0.61,9,Languishing,True,0.111,0.018903,0.0
28052,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.016598,9.968e-07
28052,3.5e-05,0.00028,0.61,2,Thriving,False,0.111,0.2633,2.4854
28052,3.5e-05,0.00028,0.61,3,Thriving,False,0.111,0.50807,345.32
28052,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.034423,0.00040857
28052,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.025459,5.798e-05
28052,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.019856,2.5629e-05
28052,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.021326,3.4813e-06
28052,3.5e-05,0.00028,0.61,8,Languishing,True,0.111,0.01464,0.03111
28052,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.096324,0.0
27378,3.5e-05,0.00028,0.61,1,Languishing,True,0.111,0.014828,2.0284e-05
27378,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.028585,0.00031244
27378,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.018746,9.7346e-06
27378,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.02378,0.00017872
27378,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.021259,6.0187e-05
27378,3.5e-05,0.00028,0.61,6,Thriving,False,0.111,0.12474,0.00022229
27378,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.030158,3.3695e-05
27378,3.5e-05,0.00028,0.61,8,Surviving,False,0.111,0.016517,376.67
27378,3.5e-05,0.00028,0.61,9,Thriving,False,0.111,0.72138,0.0
19368,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.013074,6.4179e-06
19368,3.5e-05,0.00028,0.61,2,Thriving,False,0.111,0.79189,376.93
19368,3.5e-05,0.00028,0.61,3,Languishing,True,0.111,0.01193,6.1465e-06
19368,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.021404,3.7872e-05
19368,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.016267,2.0485e-05
19368,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.02443,0.011314
19368,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.092307,7.8635e-06
19368,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.012416,1.5013e-05
19368,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.016277,0.0
28410,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.016861,1.4971e-05
28410,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.024088,2.8326e-05
28410,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.015116,5.723e-06
28410,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.01409,2.8054e-06
28410,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.018906,9.3091e-06
28410,3.5e-05,0.00028,0.61,6,Thriving,False,0.111,0.77984,4.6829e-06
28410,3.5e-05,0.00028,0.61,7,Languishing,True,0.111,0.014036,0.01128
28410,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.099133,9.7734e-06
28410,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.01793,0.0
27432,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.027026,5.4921e-05
27432,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.058126,0.0023003
27432,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.022526,4.0015e-05
27432,3.5e-05,0.00028,0.61,4,Thriving,False,0.111,0.75878,365.21
27432,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.023267,2.9831e-05
27432,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.029641,1.1604e-05
27432,3.5e-05,0.00028,0.61,7,Languishing,True,0.111,0.01746,0.00030007
27432,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.039458,4.4633e-05
27432,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.023712,0.0
27850,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.015036,3.4191e-06
